symbol,publishedDate,title,image,site,text,url
IEX,2020-09-17 05:38:44,IDEX (NYSE:IEX) Reaches New 1-Year High at $186.44,https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"IDEX Co. (NYSE:IEX)’s share price reached a new 52-week high on Tuesday . The stock traded as high as $186.44 and last traded at $186.31, with a volume of 2132 shares traded. The stock had previously closed at $184.10. Several research analysts recently weighed in on the stock. Rosenblatt Securities boosted their price target on […]",https://www.thelincolnianonline.com/2020/09/17/idex-nyseiex-reaches-new-1-year-high-at-186-44.html
IEX,2020-09-15 08:58:52,Tracking Wallace Weitz's Weitz Investment Management Portfolio - Q2 2020 Update,https://static2.seekingalpha.com/uploads/2020/9/15/106657-16001669673412461.jpg,seekingalpha.com,Wallace Weitz's 13F portfolio value increased from $1.88B to $2.01B this quarter. The number of positions decreased from 69 to 65.,https://seekingalpha.com/article/4374359-tracking-wallace-weitzs-weitz-investment-management-portfolio-q2-2020-update
IEX,2020-08-28 12:07:08,IDEX Undergoes Smart Contract Audit Instead of Riding the “Test in Prod” Narrative | BTCMANAGER,https://btcmanager.com/wp-content/uploads/2020/08/Quantstamp-Audits-IDEX-Smart-Contracts-as-Launch-Nears-1.jpg,https://btcmanager.com,"IDEX, a decentralized exchange, will use crypto firm Quantstamp to audit its smart contracts. It comes at a time when most DeFi projects are launching without strict audits. A DeFi alternative to CEXs In a release, IDEX said the launch of its upgrade, the IDEX 2.0, will focus on user…",https://btcmanager.com/defi-project-idex-smart-contract-audit/
IEX,2020-08-28 01:21:30,"Este DEX ignora la actitud de ""prueba en producción"" de otras empresas de DeFi - ESP BlockBoard",https://blockboard.net/es/wp-content/uploads/sites/5/2020/08/este-dex-ignora-la-actitud-de-prueba-en-produccion-de-otras-empresas-de-defi.jpg,https://blockboard.net,"IDEX ha optado por adoptar un enfoque de seguridad más tradicional. IDEX, un exchange descentralizado, se sometió recientemente a una auditoría de seguridad por parte de Quntstamp antes del lanzamiento de su red principal 2.0. El CEO del exchange, Alex Wearn, enfatizó la importancia de las auditorías de seguridad hablando con Cointelegraph:Depositar fondos en contratos que los propios autores afirman que no han sido auditados y que se lanzaron al mercado en cuestión de semanas es claramente un juego peligroso. Ha habido bastantes ataques e instancias de fondos perdidos como evidencia de estos riesgos potenciales. Otro trabajo interno en Shapeshift le costó a la compañía casi 1 millón de dólaresWearn aludía al hecho de que muchos proyectos populares de DeFi se han lanzado sin auditar, una decisión que ha llevado a resultados catastróficos en más de una oportunidad. En el caso de IDEX, el proyecto pasó la revisión de su código sin que se descubrieran vulnerabilidades importantes. El CEO de Quantstamp, Richard Ma, le dijo a Cointelegraph:IDEX 2.0 tiene documentación y calidad de código muy altas.Otro club de fútbol turco está capitalizando la locura de blockchainWearn, al discutir las actitudes predominantes con respecto a las auditorías de seguridad en el espacio DeFi, observó que toda la industria cripto es susceptible a vulnerabilidades:Con respecto a DeFi, creo que el espacio en su conjunto tiene cierto riesgo (posiblemente todas las criptomonedas, incluso Bitcoin, son riesgosas). Incluso los proyectos bien establecidos son relativamente nuevos y es imposible estar seguro de que no hay errores. El tiempo en el mercado y el código fuente abierto es la mejor manera de ayudar a minimizar estos riesgos.Los líderes de un exchange de criptomonedas falso ahora están tras las rejasA pesar de los problemas a los que se enfrentan muchos proyectos de DeFi, los nuevos servicios continúan lanzándose sin que se vislumbre el fin del impulso del espacio.Sigue leyendo:Otro trabajo interno en Shapeshift le costó a la compañía casi 1 millón de dólaresOtro club de fútbol turco está capitalizando la locura de blockchainLos líderes de un exchange de criptomonedas falso ahora están tras las rejasRealizarán una mesa redonda sobre DeFi para ahorristasUn hacker está solicitando criptomonedas por una base de datos del MGM ResortBitcoin nunca será verdaderamente privado, dice Andreas Antonopoulos¿Comerciar en un DEX móvil es más arriesgado? El CTO de Komodo dice que no necesariamente",https://blockboard.net/es/este-dex-ignora-la-actitud-de-prueba-en-produccion-de-otras-empresas-de-defi/
IEX,2020-08-27 06:42:46,"Amalgamated Bank Sells 14,782 Shares of IDEX Co. (NYSE:IEX)",https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"Amalgamated Bank cut its stake in IDEX Co. (NYSE:IEX) by 77.2% in the second quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). The fund owned 4,364 shares of the industrial products company’s stock after selling 14,782 shares during the quarter. Amalgamated Bank’s holdings in IDEX were […]",https://www.thelincolnianonline.com/2020/08/27/amalgamated-bank-sells-14782-shares-of-idex-co-nyseiex.html
IEX,2020-08-27 00:00:00,IDEX Selects Quantstamp for Code Audit of IDEX 2.0,http://www.businesswire.com/images/bwlogo_square.png,businesswire,"IDEX, a leading decentralized cryptocurrency exchange (DEX), today announced a code audit for its 2.0 mainnet conducted by Quantstamp, a trusted leade",https://www.businesswire.com/news/home/20200827005178/en/IDEX-Selects-Quantstamp-Code-Audit-IDEX-2.0
IEX,2020-08-26 06:28:44,Brokerages Set IDEX Co. (NYSE:IEX) Price Target at $171.83,https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"Shares of IDEX Co. (NYSE:IEX) have been given an average recommendation of “Buy” by the fifteen analysts that are covering the firm, Marketbeat.com reports. One analyst has rated the stock with a sell recommendation, five have given a hold recommendation and nine have given a buy recommendation to the company. The average 1 year price […]",https://www.thelincolnianonline.com/2020/08/26/brokerages-set-idex-co-nyseiex-price-target-at-171-83.html
IEX,2020-08-25 11:17:00,"These ‘Dividend Aristocrat’ stocks have been raising their dividends for decades, and there have been no dividend cuts during the pandemic",https://s.marketwatch.com/public/resources/images/MW-IN103_Raythe_ZH_20200824151502.jpg,marketwatch,"Dozens of other S&P 500 companies, in contrast, have reduced their payouts.",https://www.marketwatch.com/story/these-dividend-aristocrat-stocks-have-been-raising-their-dividends-for-decades-and-there-have-been-no-dividend-cuts-during-the-pandemic-2020-08-25
IEX,2020-08-25 04:10:45,"IDEX Co. (NYSE:IEX) SVP Jeffrey D. Bucklew Sells 5,000 Shares of Stock",https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"IDEX Co. (NYSE:IEX) SVP Jeffrey D. Bucklew sold 5,000 shares of the stock in a transaction that occurred on Friday, August 21st. The stock was sold at an average price of $178.50, for a total value of $892,500.00. Shares of NYSE IEX opened at $180.59 on Tuesday. The company has a market capitalization of $13.51 […]",https://www.thelincolnianonline.com/2020/08/25/idex-co-nyseiex-svp-jeffrey-d-bucklew-sells-5000-shares-of-stock.html
IEX,2020-08-20 11:39:42,Fintech Partnerships: Wings Of Algorand’s Rise | UseTheBitcoin,https://usethebitcoin.com/wp-content/uploads/2020/08/word-image-6-1024x576.png,https://usethebitcoin.com,"It’s been just a few years, and Algorand is already making its presence felt in the blockchain space. The superb team and the innovative technology it employs",https://usethebitcoin.com/fintech-partnerships-wings-of-algorands-rise/
IEX,2020-08-19 17:39:00,Are Robust Financials Driving The Recent Rally In IDEX Corporation&#39;s (NYSE:IEX) Stock?,,Yahoo,IDEX's (NYSE:IEX) stock is up by a considerable 16% over the past three months. Since the market usually pay for a...,https://finance.yahoo.com/news/robust-financials-driving-recent-rally-173900330.html
IEX,2020-08-19 05:21:08,Here are the Top Decentralized Exchanges (DEX) of 2020 | BTCMANAGER,https://btcmanager.com/wp-content/uploads/2020/08/Top-Decentralized-Exchanges-of-2020.jpg,https://btcmanager.com,"The exponential rise of decentralized finance (DeFi) in the crypto industry has run alongside the increasing popularity of decentralized exchanges (DEX). This hardly comes as a surprise as DEXes not only offer several benefits over the traditional centralized exchanges (CEX), such as user-custody of funds, privacy protection, and robust security…",https://btcmanager.com/top-decentralized-exchanges-dex-2020/
IEX,2020-08-18 21:15:02,Idex Corp (IEX) President and COO Eric D Ashleman Sold $1.4 million of Shares,,Yahoo,"President and COO of Idex Corp (30-Year Financial, Insider Trades) Eric D Ashleman (insider trades) sold 8,101 shares of IEX on 08/14/2020 at an average price of $176.11 a share. Continue reading...",https://finance.yahoo.com/news/idex-corp-iex-president-coo-211502139.html
IEX,2020-08-18 14:46:11,5 Companies Reach 52-Week Highs,,Yahoo,These companies have achieved yearly highs as of late Continue reading...,https://finance.yahoo.com/news/5-companies-reach-52-week-144611637.html
IEX,2020-08-18 13:00:00,Mall REITs: Shop Till You Drop,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha,"From bad to worse. Entering 2020 on already unstable footing following a tsunami of store closings over the past half-decade, mall REITs have been punished by the ongoing coronavirus pandemic.",https://seekingalpha.com/article/4369438-mall-reits-shop-till-you-drop
IEX,2020-08-11 19:15:50,Jewelers Mutual Group Launches Transformational Zing™ Platform for Jewelry Industry | | IT Business Net,http://www.itbusinessnet.com/wp-content/plugins/all-in-one-seo-pack/images/default-user-image.png,http://business.itbusinessnet.com,"NEENAH, Wis., Aug. 11, 2020 /PRNewswire/ -- Jewelers Mutual Group a provider of unique products and services to jewelers and consumers, launched the Zing™ platform, created to drive the $76.7 billion",http://business.itbusinessnet.com/2020/08/jewelers-mutual-group-launches-transformational-zing-platform-for-jewelry-industry/
IEX,2020-08-11 01:38:52,State Street Corp Raises Stake in Ideanomics (NASDAQ:IDEX),https://www.marketbeat.com/logos/generic-stocks.jpg,https://www.thelincolnianonline.com,"State Street Corp raised its holdings in Ideanomics (NASDAQ:IDEX) by 38.3% during the 1st quarter, HoldingsChannel.com reports. The fund owned 1,441,356 shares of the company’s stock after acquiring an additional 398,973 shares during the quarter. State Street Corp’s holdings in Ideanomics were worth $1,931,000 at the end of the most recent reporting period. Several other […]",https://www.thelincolnianonline.com/2020/08/11/state-street-corp-raises-stake-in-ideanomics-nasdaqidex.html
IEX,2020-08-10 10:30:08,Xconomy: Seres Sets Sights on FDA After C. Diff Microbiome Therapy Scores in Phase 3,https://media.xconomy.com/wordpress/wp-content/images/2017/01/06160047/CdiffImage.jpg,https://xconomy.com,An experimental Seres Therapeutics capsule of live bacteria has met the goals of a pivotal study evaluating it as a treatment for a type of recurrent gut,https://xconomy.com/boston/2020/08/10/seres-sets-sights-on-fda-after-c-diff-microbiome-therapy-scores-in-phase-3/
IEX,2020-08-10 04:25:08,Evogene Ltd. (EVGN) CEO Ofer Haviv on Q2 2020 Results - Earnings Call Transcript,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha,"Evogene Ltd. (NASDAQ:EVGN) Q2 2020 Earnings Conference Call August 5, 2020 09:00 ET Company Participants Ofer Haviv - Chief Executive Officer Dorit Kreiner - Chief Financial Officer Gadi Ben Nissim - Executive Vice President, Corporate Development Presentation Operator Ladies and gentlemen, thank you for standing by.",https://seekingalpha.com/article/4366948-evogene-ltd-evgn-ceo-ofer-haviv-on-q2-2020-results-earnings-call-transcript
IEX,2020-08-08 13:00:00,"No Deal, No Problem",https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha,U.S. equity markets continued their seemingly relentless rally this week despite a stalemate in stimulus negotiations as an encouraging slate of employment data quelled concerns about an ebbing recovery.,https://seekingalpha.com/article/4366300-no-deal-no-problem
IEX,2020-08-08 03:12:49,IDEX Brings in $2.5 Million to Expand Into IDEX 2.0 Decentralized Exchange - InsideBitcoins.com,https://insidebitcoins.com/wp-content/uploads/2017/11/BNC-Decentralized-Exchanges-SQ.jpg,https://insidebitcoins.com,"IDEX, a decentralized cryptocurrency exchange, has revealed that it has brought in another $2.5 million in an investment by G1 Ventures and Borderless Capital, as [...]",https://insidebitcoins.com/news/idex-brings-in-2-5-million-to-expand-into-idex-2-0-decentralized-exchange
IEX,2020-08-07 11:59:12,Decentralized Cryptocurrency Exchange IDEX Secures $2.5 Million Through Seed Funding Round Led By G1 Ventures & Borderless Capital,https://www.crowdfundinsider.com/wp-content/uploads/2017/01/Money-US-Dollars-100-Benjamin-1024x768.jpg,https://www.crowdfundinsider.com,"Click HERE to find out ⭐ Decentralized Cryptocurrency Exchange IDEX Secures $2.5 Million Through Seed Funding Round Led By G1 Ventures & Borderless Capital. | Crowdfund Insider: Global Fintech News, including Crowdfunding, Blockchain and more.",https://www.crowdfundinsider.com/2020/08/165036-decentralized-cryptocurrency-exchange-idex-secures-2-5-million-through-seed-funding-round-led-by-g1-ventures-borderless-capital/
IEX,2020-08-07 07:20:27,Some Smaller And Newer EV And EV Related Companies To Learn About,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha,"A look at the listed lesser known electric vehicle companies. A look at the listed lesser known EV related (financing, technology, charging etc) companies.",https://seekingalpha.com/article/4365621-smaller-and-newer-ev-and-ev-related-companies-to-learn
IEX,2020-08-06 16:56:08,Journeys in Blockchain: Alex Wearn of IDEX – Cointelegraph Magazine,https://cointelegraph.com/magazine/wp-content/uploads/2020/08/Journeys-in-Blockchain-with-Alex-Wearn-of-IDEX-scaled.jpg,https://cointelegraph.com,"As IDEX 2.0 goes live, co-founder Alex Wearn considers why a career in crypto proved more tempting than Adobe, Amazon or medical research: because ""There’s never a dull moment.""",https://cointelegraph.com/magazine/2020/08/06/journeys-in-blockchain-alex-wearn-of-idex
IEX,2020-08-06 00:00:00,"INVESTOR ALERT: Kirby McInerney LLP Reminds Ideanomics, Inc. Investors of Class Action and Lead Plaintiff Deadline: August 27, 2020",https://mms.businesswire.com/media/20200806006125/en/774509/23/new_KM_logo.jpg,businesswire,The law firm of Kirby McInerney LLP announces that a class action lawsuit has been filed in the U.S. District Court for the Southern District of New Y,https://www.businesswire.com/news/home/20200806006125/en/INVESTOR-ALERT-Kirby-McInerney-LLP-Reminds-Ideanomics
IEX,2020-08-05 12:13:54,The Top 8 Penny Stocks to Buy for August Uncertainty,https://investorplace.com/wp-content/uploads/2019/07/penny-stocks-fingers.jpg,https://investorplace.com,"Penny stocks will always be risky. That said, with the huge disconnect we’re seeing in the markets, now may be a time to gamble.",https://investorplace.com/2020/08/the-top-8-penny-stocks-to-buy-for-august-uncertainty/
IEX,2020-08-04 19:15:40,ITT Inc.: Still Not Fully Appreciated (Or Understood) By The Street (NYSE:ITT),https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha,"ITT saw a sharp downturn in business in the second quarter, but still beat segment operating profit expectations by a wide margin.",https://seekingalpha.com/article/4364303-itt-inc-still-not-fully-appreciated-understood-street
IEX,2020-08-04 15:00:45,Who Paid The Rent? Earnings Halftime Report,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha,Did the rent get paid? We just passed the halfway point of another newsworthy REIT earnings season. Results thus far have generally been better than expected with nearly a dozen REITs boosting guidance.,https://seekingalpha.com/article/4364103-who-paid-rent-earnings-halftime-report
IEX,2020-08-04 00:00:00,"Notice of Upcoming Shareholder Deadline in the Ideanomics, Inc. Class Action Lawsuit",https://mms.businesswire.com/media/20200804005030/en/221960/21/RGRD_FINAL.jpg,businesswire,"Robbins Geller Rudman & Dowd LLP announces that August 27, 2020 is the deadline to seek appointment as lead plaintiff in a class action lawsuit fi",https://www.businesswire.com/news/home/20200804005030/en/Notice-Upcoming-Shareholder-Deadline-Ideanomics-Class-Action
IEX,2020-08-03 15:40:03,FLS vs. IEX: Which Stock Should Value Investors Buy Now?,,Yahoo,FLS vs. IEX: Which Stock Is the Better Value Option?,https://finance.yahoo.com/news/fls-vs-iex-stock-value-154003002.html
IEX,2020-08-03 00:00:00,Impact of COVID-19 on the Biophotonics Industry - Supply Chain Disruptions Will Cause the Market to Decline by 11.58% CAGR in 2020 - ResearchAndMarkets.com,https://mms.businesswire.com/media/20200803005327/en/371054/23/ResearchAndMarkets_800px.jpg,businesswire,The,https://www.businesswire.com/news/home/20200803005327/en/Impact-COVID-19-Biophotonics-Industry---Supply-Chain
IEX,2020-08-01 13:00:00,Rent Paid: REITs Rally As Outlook Brightens,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha,U.S. equity markets rallied this week as solid corporate earnings results and another slate of stellar housing data contrasted with data showing a record plunge in economic output last quarter.,https://seekingalpha.com/article/4363337-rent-paid-reits-rally-outlook-brightens
IEX,2020-08-01 09:22:50,First Quadrant L P CA Trims Stock Position in IDEX Co. (NYSE:IEX),https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"First Quadrant L P CA cut its stake in IDEX Co. (NYSE:IEX) by 54.1% in the second quarter, according to the company in its most recent disclosure with the Securities and Exchange Commission (SEC). The fund owned 2,580 shares of the industrial products company’s stock after selling 3,036 shares during the period. First Quadrant L […]",https://www.thelincolnianonline.com/2020/08/01/first-quadrant-l-p-ca-trims-stock-position-in-idex-co-nyseiex.html
IEX,2020-08-01 00:15:00,"IDEX EQUITY ALERT: ROSEN, A RANKED AND LEADING FIRM, Encourages Ideanomics, Inc. Investors to Contact Firm Before Important Deadline in Class Action Seeking Recovery of Investor Losses - IDEX",,Yahoo,"Rosen Law Firm, a global investor rights law firm, reminds purchasers of the securities of Ideanomics, Inc. (NASDAQ: IDEX) between March 20, 2020 and June 25, 2020, inclusive (the ""Class Period""), of the important August 27, 2020 lead plaintiff deadline in securities class action. The lawsuit seeks to recover damages for Ideanomics investors under the federal securities laws.",https://finance.yahoo.com/news/idex-equity-alert-rosen-ranked-001500678.html
IEX,2020-07-27 10:38:44,"IDEX (NYSE:IEX) Announces Quarterly  Earnings Results, Beats Estimates By $0.10 EPS",https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"IDEX (NYSE:IEX) released its quarterly earnings data on Friday. The industrial products company reported $1.10 earnings per share for the quarter, beating the consensus estimate of $1.00 by $0.10, MarketWatch Earnings reports. IDEX had a return on equity of 18.15% and a net margin of 15.71%. The firm had revenue of $561.25 million during the […]",https://www.thelincolnianonline.com/2020/07/27/idex-nyseiex-announces-quarterly-earnings-results-beats-estimates-by-0-10-eps.html
IEX,2020-07-27 09:18:44,"NN Investment Partners Holdings N.V. Sells 36,399 Shares of IDEX Co. (NYSE:IEX)",https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"NN Investment Partners Holdings N.V. cut its position in shares of IDEX Co. (NYSE:IEX) by 35.1% in the second quarter, according to the company in its most recent disclosure with the SEC. The institutional investor owned 67,314 shares of the industrial products company’s stock after selling 36,399 shares during the quarter. NN Investment Partners Holdings […]",https://www.thelincolnianonline.com/2020/07/27/nn-investment-partners-holdings-n-v-sells-36399-shares-of-idex-co-nyseiex.html
IEX,2020-07-26 20:40:07,Oppenheimer Maintains Their Hold Rating on IDEX (IEX) - Markets,https://pxc86358mpx1hyn3hdxen4o1-wpengine.netdna-ssl.com/wp-content/uploads/2020/07/262420.jpg,https://www.markets.co,Oppenheimer analyst Bryan Blair maintained a Hold rating on IDEX (IEX – Research Report) today. The company’s shares closed last,https://www.markets.co/oppenheimer-maintains-their-hold-rating-on-idex-iex/262420/
IEX,2020-07-25 15:20:46,Dividend Champion And Contender Highlights: Week Of July 26,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha.com,A weekly summary of dividend activity for Dividend Champions and Contenders. Companies which changed their dividends.,https://seekingalpha.com/article/4360806-dividend-champion-and-contender-highlights-week-of-july-26
IEX,2020-07-25 01:31:12,IDEX (IEX) Q2 2020 Earnings Call Transcript,,Yahoo,"IEX earnings call for the period ending June 30, 2020.",https://finance.yahoo.com/m/a43918be-277d-39d5-8a4f-bb8189fa29e5/idex-%28iex%29-q2-2020-earnings.html
IEX,2020-07-24 19:50:00,"SunTrust analyst throws in the towel on 6 hotel stocks, says sell ahead of earnings",https://s.wsj.net/public/resources/MWimages/MW-GP644_MicroS_ZG_20180906154215.jpg,marketwatch,"Analyst Patrick Scholes at SunTrust Robinson Humphrey has thrown in the towel Friday on six hotel stocks ahead of earnings, saying he expects the companies...",https://www.marketwatch.com/story/suntrust-analyst-throws-in-the-towel-on-6-hotel-stocks-says-sell-ahead-of-earnings-2020-07-24
IEX,2020-07-24 17:03:08,IDEX Corporation (IEX) CEO Andy Silvernail on Q2 2020 Results - Earnings Call Transcript,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha.com,"IDEX Corporation (NYSE:IEX) Q2 2020 Earnings Conference Call July 24, 2020, 10:30 AM ET Company Participants Mike Yates - Vice President and Chief Accounting Officer Andy Silvernail - Chairman and Chief Executive Officer Bill Grogan - Senior Vice President and Chief Financial Officer Conference Call Participants Mike Halloran - Baird Deane Dray - RBC Capital Markets Matt Summerville - D.A.",https://seekingalpha.com/article/4360736-idex-corporation-iex-ceo-andy-silvernail-on-q2-2020-results-earnings-call-transcript
IEX,2020-07-24 16:47:13,What We Learned About IDEX&#39;s (NYSE:IEX) CEO Pay,,Yahoo,This article will reflect on the compensation paid to Andy Silvernail who has served as CEO of IDEX Corporation...,https://finance.yahoo.com/news/learned-idexs-nyse-iex-ceo-164713028.html
IEX,2020-07-24 13:55:01,"IDEX (IEX) Q2 Earnings &amp; Revenues Beat Estimates, Decline Y/Y",,Yahoo,IDEX's (IEX) second-quarter 2020 revenues decline 12.6% year over year on account of lackluster performance across all of its segments.,https://finance.yahoo.com/news/idex-iex-q2-earnings-revenues-135501561.html
IEX,2020-07-24 13:42:08,IDEX Corporation 2020 Q2 - Results - Earnings Call Presentation,https://static1.seekingalpha.com/uploads/sa_presentations/690/57690/slides/1.jpg?1595612191,seekingalpha.com,The following slide deck was published by IDEX Corporation in conjunction with their 2020 Q2 earnings call.,https://seekingalpha.com/article/4360659-idex-corporation-2020-q2-results-earnings-call-presentation
IEX,2020-07-23 21:45:09,Idex (IEX) Tops Q2 Earnings and Revenue Estimates,,Yahoo,"Idex (IEX) delivered earnings and revenue surprises of 8.91% and 6.56%, respectively, for the quarter ended June 2020. Do the numbers hold clues to what lies ahead for the stock?",https://finance.yahoo.com/news/idex-iex-tops-q2-earnings-214509602.html
IEX,2020-07-23 21:19:13,IDEX: Q2 Earnings Insights,,Yahoo,"Shares of IDEX (NYSE:IEX) rose 0.77% in after-market trading after the company reported Q2 results.Quarterly Results Earnings per share decreased 26.67% over the past year to $1.10, which beat the estimate of $0.99.Revenue of $561,249,000 declined by 12.59% from the same period last year, which beat the estimate of $526,340,000.Looking Ahead Earnings guidance hasn't been issued by the company for now.View more earnings on IEXIDEX hasn't issued any revenue guidance for the time being.Price Action 52-week high: $178.14Company's 52-week low was at $104.56Price action over last quarter: Up 11.91%Company Profile Idex manufactures pumps, flow meters, valves, and fluidic systems for customers in a variety of end markets, including industrial, fire & safety, life science, and water. The firm's business is organized into three segments: fluid & metering technologies, health & science technologies, and fire & safety and diversified products. Based in Lake Forest, Illinois, Idex has manufacturing operations in over 20 countries and has 7,000 employees. The company generated $2.5 billion in revenue and $600 million in adjusted operating income in 2019.See more from Benzinga  * Earnings Scheduled For July 23, 2020(C) 2020 Benzinga.com. Benzinga does not provide investment advice. All rights reserved.",https://finance.yahoo.com/news/idex-q2-earnings-insights-211913689.html
IEX,2020-07-23 20:15:00,IDEX Reports Second Quarter Results,,Yahoo,"IDEX Corporation (NYSE: IEX) today announced its financial results for the three month period ended June 30, 2020.",https://finance.yahoo.com/news/idex-reports-second-quarter-results-201500151.html
IEX,2020-07-22 11:48:38,Halma - Pay Up To Sleep Well At Night,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha.com,"Halma's fiscal second half results were a little better than expected, as Halma's more defensive mix held up pretty well.",https://seekingalpha.com/article/4359896-halma-pay-up-to-sleep-well-night
IEX,2020-07-22 06:26:50,Symmetry Partners LLC Takes Position in IDEX Co. (NYSE:IEX),https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"Symmetry Partners LLC acquired a new stake in shares of IDEX Co. (NYSE:IEX) during the 2nd quarter, according to the company in its most recent Form 13F filing with the SEC. The firm acquired 1,364 shares of the industrial products company’s stock, valued at approximately $216,000. Other hedge funds have also recently modified their holdings […]",https://www.thelincolnianonline.com/2020/07/22/symmetry-partners-llc-takes-position-in-idex-co-nyseiex.html
IEX,2020-07-22 00:00:00,Global Automotive Turbocharger Market (2020 to 2025) - Asia Oceania set to Dominate the Industry - ResearchAndMarkets.com,https://mms.businesswire.com/media/20200722005370/en/371054/23/ResearchAndMarkets_800px.jpg,businesswire,The,https://www.businesswire.com/news/home/20200722005370/en/Global-Automotive-Turbocharger-Market-2020-2025--
IEX,2020-07-20 10:01:27,Best Decentralized Cryptocurrency Exchanges (DEX) – Changelly,https://changelly.com/blog/wp-content/uploads/2020/07/best-decentralized-exchanges.png,https://changelly.com,Decentralized exchanges (DEX) are gaining momentum rapidly. We've collected the best ten cryptocurrency DEXs so you can check them out.,https://changelly.com/blog/best-decentralized-cryptocurrency-exchanges/
IEX,2020-07-18 06:44:47,CENTRAL TRUST Co Decreases Holdings in IDEX Co. (NYSE:IEX),https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"CENTRAL TRUST Co lowered its holdings in IDEX Co. (NYSE:IEX) by 17.6% during the second quarter, according to the company in its most recent filing with the SEC. The fund owned 446 shares of the industrial products company’s stock after selling 95 shares during the quarter. CENTRAL TRUST Co’s holdings in IDEX were worth $70,000 […]",https://www.thelincolnianonline.com/2020/07/18/central-trust-co-decreases-holdings-in-idex-co-nyseiex.html
IEX,2020-07-17 04:42:57,Host Hotels and Resorts Inc (NYSE:HST) Shares Sold by Envestnet Asset Management Inc.,https://www.marketbeat.com/logos/host-hotels--resorts-inc-logo.jpg,https://www.thelincolnianonline.com,"Envestnet Asset Management Inc. reduced its holdings in Host Hotels and Resorts Inc (NYSE:HST) by 12.2% during the 2nd quarter, according to the company in its most recent Form 13F filing with the Securities and Exchange Commission. The firm owned 834,476 shares of the real estate investment trust’s stock after selling 116,308 shares during the […]",https://www.thelincolnianonline.com/2020/07/17/host-hotels-and-resorts-inc-nysehst-shares-sold-by-envestnet-asset-management-inc.html
IEX,2020-07-16 16:32:04,Analysts Estimate Idex (IEX) to Report a Decline in Earnings: What to Look Out for,,Yahoo,Idex (IEX) doesn't possess the right combination of the two key ingredients for a likely earnings beat in its upcoming report. Get prepared with the key expectations.,https://finance.yahoo.com/news/analysts-estimate-idex-iex-report-163204816.html
IEX,2020-07-16 05:06:55,Harel Insurance Investments & Financial Services Ltd. Takes Position in Host Hotels and Resorts Inc (NYSE:HST),https://www.marketbeat.com/logos/host-hotels--resorts-inc-logo.jpg,https://www.thelincolnianonline.com,"Harel Insurance Investments & Financial Services Ltd. purchased a new stake in shares of Host Hotels and Resorts Inc (NYSE:HST) in the 2nd quarter, according to its most recent 13F filing with the Securities & Exchange Commission. The firm purchased 48,859 shares of the real estate investment trust’s stock, valued at approximately $527,000. Several other […]",https://www.thelincolnianonline.com/2020/07/16/harel-insurance-investments-financial-services-ltd-takes-position-in-host-hotels-and-resorts-inc-nysehst.html
IEX,2020-07-15 04:00:00,IDEX CORPORATION : Ex-dividend day for | MarketScreener,https://www.marketscreener.com/images/twitter_MS_fdblanc.png,https://www.marketscreener.com,,https://www.marketscreener.com/IDEX-CORPORATION-13044/news/U-S-Currency-30802829/
